,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
1295,05320500,"LE SUEUR RIVER NEAR RAPIDAN, MN",Non-ref,MN,74017340,0.0003219466666877224,2871.773,2874.9062898248967,0.10910645879380315,excellent,0
733,06052500,Gallatin River at Logan MT,Non-ref,MT,74010164,0.0006272333333185998,4634.347,4639.4801724382505,0.11076366181148643,excellent,0
676,10126000,"BEAR RIVER NEAR CORINNE, UT",Non-ref,UT,77000846,0.0004879866666271937,18311.94,18291.393486051868,0.1122028247587704,excellent,0
765,09234500,"GREEN RIVER NEAR GREENDALE, UT",Non-ref,UT,77005456,0.00041598385356530945,39136.57,39180.71870675706,0.11280678597297449,excellent,0
1728,02478500,"CHICKASAWHAY RIVER AT LEAKESVILLE, MS",Non-ref,MS,73017511,0.0005555599999951255,6984.25,6992.14884274113,0.11309507450520179,excellent,0
2905,11528700,SF TRINITY R BL HYAMPOM CA,Ref,CA,77006661,3.792333333763054e-05,1980.083,1982.3544632199234,0.11471555585919185,excellent,0
1003,07109500,"ARKANSAS RIVER NEAR AVONDALE, CO.",Non-ref,CO,74045859,0.0007619994806133144,16200.62,16181.623396722543,0.11725849552336469,excellent,0
307,11242000,SAN JOAQUIN R AB WILLOW C NR AUBERRY CA,Non-ref,CA,77014148,0.00022569333335553668,3358.396,3354.4353423453717,0.11793301488652465,excellent,0
557,12390700,Prospect Creek at Thompson Falls MT,Ref,MT,78016011,0.0006803333333351702,470.2338,470.79006030621946,0.11829441146499577,excellent,0
2194,03184000,"GREENBRIER RIVER AT HILLDALE, WV",Non-ref,WV,74045969,0.0005629724919173186,4225.824,4220.8063552893,0.11873766419755395,excellent,0
2406,02019500,"JAMES RIVER AT BUCHANAN, VA",Non-ref,VA,73007860,0.00031919035807253827,5378.53,5372.124417508388,0.1190954125311435,excellent,0
848,09144250,"GUNNISON RIVER AT DELTA, CO.",Non-ref,CO,77013619,0.00025712523880443887,14613.81,14596.379557533286,0.11927377232024662,excellent,0
1015,06352000,"CEDAR CREEK NR HAYNES, ND",Ref,ND,74005227,8.230958635047116e-05,1441.832,1443.560302180231,0.11986848538740381,excellent,0
1963,03298500,"SALT RIVER AT SHEPHERDSVILLE, KY",Non-ref,KY,74046551,6.584999997727436e-05,3098.887,3102.6228455833593,0.12055443077979772,excellent,0
1364,07346045,"Black Cypress Bayou at Jefferson, TX",Ref,TX,74067846,0.0009433205155155208,959.8869,961.0588269182409,0.12209010439052312,excellent,0
1337,06902000,"Grand River near Sumner, MO",Non-ref,MO,74037365,0.00022588290423790588,17944.12,17966.224439281184,0.12318486100842771,excellent,0
3137,01054500,"Androscoggin River at Rumford, Maine",Non-ref,ME,73000559,0.00017481093841879085,5349.329,5355.927085990583,0.12334418000057687,excellent,0
1869,02375500,"ESCAMBIA RIVER NEAR CENTURY, FL",Non-ref,FL,73017757,0.00047900120463462213,9935.409,9923.097091141814,0.12391949700496623,excellent,0
1817,03363900,"FLATROCK RIVER AT COLUMBUS, IN",Non-ref,IN,74038588,0.0008403200000088874,1385.573,1383.8559466552829,0.12392370122088223,excellent,0
740,06188000,"LAMAR RIVER NR TOWER FALLS RANGER STATION, YNP",Ref,WY,74011102,0.0007133104897262417,1730.28,1732.4338863419243,0.12448195332110194,excellent,0
1375,08033500,"Neches Rv nr Rockland, TX",Non-ref,TX,75011278,7.105427357601002e-15,9406.075,9394.30870034659,0.12509255617684206,excellent,0
807,06285100,"SHOSHONE RIVER NEAR LOVELL, WY",Non-ref,WY,74009576,0.000836132555521899,6191.979,6199.751812335258,0.12553034070784308,excellent,0
3130,01048000,"Sandy River near Mercer, Maine",Non-ref,ME,73000613,0.0006694400000313294,1339.138,1337.4475769449073,0.12623217734786493,excellent,0
830,09095500,"COLORADO RIVER NEAR CAMEO, CO.",Non-ref,CO,77006205,2.035666669542024e-05,20698.61,20724.88691306542,0.1269501336825016,excellent,0
1347,06919020,"Sac River at Hwy J below Stockton, MO",Non-ref,MO,74046825,0.0008750000000148361,3322.945,3327.1744298443878,0.1272795620868716,excellent,0
51,11522500,SALMON R A SOMES BAR CA,Ref,CA,77001322,0.00013927267786135742,1943.12,1945.6095604434656,0.12812180634576015,excellent,0
3077,01151500,"OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT",Non-ref,VT,73001980,1.467482275468848e-05,576.1521,575.4136391710731,0.12817115982514307,excellent,0
735,06192500,Yellowstone River near Livingston MT,Non-ref,MT,74009801,0.000627266666668902,9208.975,9220.887860551196,0.12936141700021977,excellent,0
1562,07290000,"BIG BLACK RIVER NR BOVINA, MS",Non-ref,MS,74069903,0.0007857040569632387,7123.855,7133.090767487913,0.12964564112988133,excellent,0
1045,06447000,WHITE R NEAR KADOKA SD,Ref,SD,74016771,5.0899999877174196e-06,12849.71,12866.534190251452,0.1309305054468375,excellent,0
365,12451000,"STEHEKIN RIVER AT STEHEKIN, WA",Ref,WA,78014191,0.0008108063476571053,830.5974,831.6873496776692,0.13122478804643625,excellent,0
1127,06482020,BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS SD,Non-ref,SD,74016636,0.0005806799999916735,11568.33,11583.63299802382,0.1322835536660926,excellent,0
608,09506000,"VERDE RIVER NEAR CAMP VERDE, AZ",Non-ref,AZ,77027254,0.0005176021638280499,12097.16,12081.097575346805,0.132778475718228,excellent,0
1150,07151500,"CHIKASKIA R NR CORBIN, KS",Ref,KS,74046594,0.00025440666665588196,2108.996,2111.8126881152107,0.13355587754602577,excellent,0
2132,02349605,"FLINT RIVER AT GA 26, NEAR MONTEZUMA, GA",Non-ref,GA,73014706,0.00027766666666195766,7574.744,7584.880573727706,0.1338206773417886,excellent,0
3147,01013500,"Fish River near Fort Kent, Maine",Ref,ME,72040863,0.0009750033333233431,2252.696,2249.6765253980407,0.13403826357214849,excellent,0
1215,06821150,"Little Platte River at Smithville, MO",Non-ref,MO,74039033,0.0002816253127200152,601.344,600.5374490382221,0.13412472092145755,excellent,0
2421,02060500,"ROANOKE RIVER AT ALTAVISTA, VA",Non-ref,VA,73008081,0.00041284000000274546,4617.756,4624.008089214143,0.13539236837422483,excellent,0
403,14113000,"KLICKITAT RIVER NEAR PITT, WA",Non-ref,WA,78019869,0.0004286669869220968,3365.91,3370.511066317472,0.13669605894013898,excellent,0
2206,03203600,"GUYANDOTTE RIVER AT LOGAN, WV",Non-ref,WV,74046653,0.00017384000000930655,2158.022,2161.0130150170726,0.1385998389762774,excellent,0
647,13046000,HENRYS FORK NR ASHTON ID,Non-ref,ID,78022109,0.0005555600000093364,2865.313,2869.299794533246,0.13913993107369968,excellent,0
1828,03373500,"EAST FORK WHITE RIVER AT SHOALS, IN",Non-ref,IN,74037589,0.0007504736401110834,12751.27,12769.09458361379,0.1397867319395661,excellent,0
2819,01470500,"Schuylkill River at Berne, PA",Non-ref,PA,73005425,9.32100000241576e-05,924.7293,926.0227356989453,0.13987181967148216,excellent,0
3009,01186000,"WEST BRANCH FARMINGTON RIVER AT RIVERTON, CT",Non-ref,CT,73003600,0.00010609999999644515,333.5841,334.05894650860637,0.142346865035351,excellent,0
2809,01451500,"Little Lehigh Creek near Allentown, PA",Non-ref,PA,73005682,0.00039083441711700414,212.0562,212.3638628841846,0.14508554061829976,excellent,0
742,06191500,Yellowstone River at Corwin Springs MT,Ref,MT,74009843,0.0005904577325152456,6783.593,6793.4485956264025,0.14528577446203872,excellent,0
1534,05585000,"LA MOINE RIVER AT RIPLEY, IL",Ref,IL,74030431,0.0002528495998038213,3354.608,3359.5778821597296,0.14815090644657802,excellent,0
2605,01568000,"Sherman Creek at Shermans Dale, PA",Ref,PA,73005424,8.594666669381469e-05,534.3948,535.1908715296863,0.14896693038298411,excellent,0
2210,02111180,"ELK CREEK AT ELKVILLE, NC",Ref,NC,73010813,0.0005892532939403332,131.4666,131.26951145718118,0.14991529621882538,excellent,0
1998,02341505,"CHATTAHOOCHEE RIVER AT US 280, NEAR COLUMBUS, GA",Non-ref,GA,73014736,0.00024928988035402956,12073.46,12091.644808554998,0.15061803786983274,excellent,0
489,12433000,"SPOKANE RIVER AT LONG LAKE, WA",Non-ref,WA,78015577,0.00011323666664253552,16019.22,15995.013501058445,0.1511090985800429,excellent,0
3150,01030500,"Mattawamkeag River near Mattawamkeag, Maine",Ref,ME,73000453,0.00012222666666161786,3676.172,3670.61288699278,0.15122015529251137,excellent,0
2907,11461000,RUSSIAN R NR UKIAH CA,Non-ref,CA,77007882,4.819999972482947e-06,259.6455,259.2521296011376,0.15150287559862588,excellent,0
2396,02011800,"JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA",Non-ref,VA,73007996,4.800783638527823e-05,895.0734,896.4307062376004,0.1516418918940468,excellent,0
1221,06891500,"WAKARUSA R NR LAWRENCE, KS",Non-ref,KS,74038755,0.00046176666664621274,1103.721,1102.0442258754374,0.1519201070345312,excellent,0
626,12358500,Middle Fork Flathead River nr West Glacier MT,Ref,MT,78013776,0.0005891633333661161,2939.194,2943.702786350429,0.15340213508972497,excellent,0
2005,02413300,LITTLE TALLAPOOSA RIVER NEAR NEWELL AL,Non-ref,AL,73014478,8.223887564603215e-05,1050.971,1052.5980595790836,0.15481488823988548,excellent,0
2636,01631000,"S F SHENANDOAH RIVER AT FRONT ROYAL, VA",Non-ref,VA,73006664,0.0007070761398794623,4230.537,4237.097174812371,0.1550671891622945,excellent,0
861,09346400,"SAN JUAN RIVER NEAR CARRACAS, CO.",Non-ref,CO,77013450,0.0002242070611372044,3248.188,3253.232466947524,0.15530095387101017,excellent,0
3092,04282000,"OTTER CREEK AT CENTER RUTLAND, VT",Non-ref,VT,72055752,0.0003458366666677648,798.1479,799.3989574902382,0.15674507071160215,excellent,0
1405,05464000,"Cedar River at Waterloo, IA",Non-ref,IA,74023011,0.000841662130566159,13348.57,13327.596817622298,0.1571193197301431,excellent,0
1636,05525000,"IROQUOIS RIVER AT IROQUOIS, IL",Non-ref,IL,74030714,0.0005199033333482816,1746.274,1749.0399610210668,0.15839215501501566,excellent,0
1974,03566000,"HIWASSEE RIVER AT CHARLESTON, TN",Non-ref,TN,74061896,0.00013649989306983154,5969.783,5979.25646858966,0.15869033413206485,excellent,0
1577,04062000,"PAINT RIVER NR ALPHA, MI",Non-ref,MI,72046551,0.0008473944095460092,1665.845,1668.505777774738,0.15972541111195102,excellent,0
533,10320000,"S F HUMBOLDT R AB DIXIE C NR ELKO, NV",Non-ref,NV,77006522,7.637999998166835e-05,2880.948,2876.329603515138,0.16030822093498157,excellent,0
829,09085100,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO.",Non-ref,CO,77006256,5.397999998990599e-05,15578.92,15604.011934093724,0.16106337341563773,excellent,0
897,09239500,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO.",Non-ref,CO,77006714,0.0003422625231151254,1460.046,1457.650688624988,0.16405725401884205,excellent,0
2718,02105769,"CAPE FEAR R AT LOCK #1 NR KELLY, NC",Non-ref,NC,73011192,0.0005892580080311498,13659.7,13637.11259686414,0.1653579737172841,excellent,0
1443,06934000,"Gasconade River near Rich Fountain, MO",Ref,MO,74046407,0.00011111000002017592,8264.9,8251.091642576625,0.1670722866988727,excellent,0
1259,07339000,"Mountain Fork near Eagletown, OK",Non-ref,OK,74067549,0.0008975333333438584,2072.373,2075.862658121653,0.16838948015888378,excellent,0
561,12354500,Clark Fork at St. Regis MT,Non-ref,MT,78015515,0.0006375746143729482,27819.99,27772.980646781933,0.1689768875476555,excellent,0
2602,01564500,"Aughwick Creek near Three Springs, PA",Ref,PA,73005494,0.00013788582234499787,445.5612,444.80736457869256,0.16918785147975823,excellent,0
2198,03192000,"GAULEY RIVER ABOVE BELVA, WV",Non-ref,WV,74046593,0.00010617666666234982,3407.807,3401.953932742634,0.1717546579769816,excellent,0
2065,03234500,Scioto River at Higby OH,Non-ref,OH,74037704,0.0007098927819373416,13284.22,13261.354761835877,0.17212330241536405,excellent,0
1390,05362000,"JUMP RIVER AT SHELDON, WI",Ref,WI,74010895,0.0005263799999681851,1477.292,1474.7074029525006,0.17495505610937453,excellent,0
2783,01428500,DELAWARE R ABOVE LACKAWAXEN R NR BARRYVILLE NY,Non-ref,PA,73003317,0.0006541598942200698,5242.786,5252.009036331723,0.17591861143527604,excellent,0
2736,01346000,WEST CANADA CREEK AT KAST BRIDGE NY,Non-ref,NY,73001862,6.077818488014995e-05,1439.444,1441.979316089039,0.1761316236712955,excellent,0
462,14033500,"UMATILLA RIVER NEAR UMATILLA, OR",Non-ref,OR,78020097,0.00029517333331341433,5971.813,5982.341802812759,0.1763083139535488,excellent,0
336,11216500,NF KINGS R AB DINKEY C A BALCH CAMP CA,Non-ref,CA,77021247,5.287333334536015e-05,649.4076,648.2534911953113,0.1777171694154318,excellent,0
2915,11475000,EEL R A FORT SEWARD CA,Non-ref,CA,77006297,0.0004737686144630333,5456.924,5447.213624356302,0.17794595716741102,excellent,0
160,14238000,"COWLITZ RIVER BELOW MAYFIELD DAM, WA",Non-ref,WA,78017902,0.00038526000003002997,3594.313,3600.711870384513,0.17802763377905526,excellent,0
2197,03190400,"MEADOW RIVER NEAR MT. LOOKOUT, WV",Non-ref,WV,74047147,0.0006378951694736088,944.6616,942.97746408859,0.17827928132254628,excellent,0
162,14120000,"HOOD RIVER AT TUCKER BRIDGE, NEAR HOOD RIVER, OR",Non-ref,OR,78020272,0.00039585999999758315,721.8369,723.1671714731848,0.18428975758717517,excellent,0
1509,05434500,"PECATONICA RIVER AT MARTINTOWN, WI",Non-ref,WI,74023661,0.0006764566666532802,2677.406,2682.3742594346013,0.18556242253141103,excellent,0
498,13342500,CLEARWATER RIVER AT SPALDING ID,Non-ref,ID,78017661,0.0006683866666108429,24064.79,24109.573147387135,0.18609407099390352,excellent,0
844,09119000,"TOMICHI CREEK AT GUNNISON, CO.",Non-ref,CO,77014362,0.0005648038984914427,2743.504,2748.617726164236,0.1863939751586344,excellent,0
1609,05529000,"DES PLAINES RIVER NEAR DES PLAINES, IL",Non-ref,IL,72057971,0.00034499999999582087,943.0974,944.8576016331643,0.1866404926112979,excellent,0
39,14372300,"ROGUE RIVER NEAR AGNESS, OR",Non-ref,OR,78026497,0.0004666699999944513,10196.52,10215.884592069218,0.18991373595322625,excellent,0
837,09304800,"WHITE RIVER BELOW MEEKER, CO",Non-ref,CO,77006492,2.7923333291823837e-05,2655.893,2650.8213537102397,0.19095823098898704,excellent,0
1774,03333050,"TIPPECANOE RIVER NEAR DELPHI, IN",Non-ref,IN,74030270,0.0007528565898963185,4840.07,4849.314080329616,0.19099063297879443,excellent,0
2747,01350355,SCHOHARIE CREEK AT BREAKABEEN NY,Non-ref,NY,73001724,0.0005476494880024677,1153.139,1150.9334082122355,0.1912685103673047,excellent,0
1125,06480000,BIG SIOUX RIVER NEAR BROOKINGS SD,Non-ref,SD,74016690,0.0007707393204585647,8138.36,8154.0236088061865,0.19246640362661346,excellent,0
2184,03129000,Tuscarawas River at Newcomerstown OH,Non-ref,OH,74030400,0.00020736666664333828,6319.039,6331.225632612347,0.19285579045084608,excellent,0
2466,02168504,"SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC",Non-ref,SC,73011078,0.00014866666668922338,6274.564,6286.746426403614,0.19415574378736186,excellent,0
1864,02466030,"BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW, AL",Non-ref,AL,73014355,0.0005006412235396333,15053.03,15082.415630086129,0.19521405382257262,excellent,0
1444,07013000,"Meramec River near Steelville, MO",Non-ref,MO,74046727,0.0007601374327251097,2024.755,2028.7314502696627,0.19639167551938697,excellent,0
2122,02392000,"ETOWAH RIVER AT CANTON, GA",Non-ref,GA,73011618,0.00040870300550846516,1589.434,1592.5621702547671,0.19681032712067034,excellent,0
569,13302500,SALMON RIVER AT SALMON ID,Non-ref,ID,78019850,0.00019641776464342822,9709.622,9690.454194219208,0.19741042216464494,excellent,0
1829,03374000,"WHITE RIVER AT PETERSBURG, IN",Non-ref,IN,74037217,4.890666665602339e-05,28808.5,28751.173850551368,0.1989904002243517,excellent,0
773,09180000,"DOLORES RIVER NEAR CISCO, UT",Non-ref,UT,77013937,0.000541383333313661,11837.85,11861.570358543546,0.2003772521492116,excellent,0
2664,01673000,"PAMUNKEY RIVER NEAR HANOVER, VA",Non-ref,VA,73007885,0.0001418900000373924,2796.263,2801.931237331361,0.20270758978540537,excellent,0
3144,01042500,"Kennebec River at The Forks, Maine",Non-ref,ME,73000479,0.00044167000000072676,4124.36,4132.747720949535,0.20337024288701577,excellent,0
2810,01451650,Little Lehigh Creek at Tenth St. Br. at Allentown,Non-ref,PA,73005542,0.0002037782024029822,253.8567,254.37443949029569,0.20394950785056934,excellent,0
2135,02350512,"FLINT RIVER AT GA 32, NEAR OAKFIELD, GA",Non-ref,GA,73017710,0.00027776666667023164,10194.55,10215.401926715776,0.20453994257497538,excellent,0
720,09490500,"BLACK RIVER NEAR FORT APACHE, AZ.",Non-ref,AZ,77027775,0.00030418555215013605,3166.939,3160.3917445056445,0.20673765722533147,excellent,0
758,09209400,"GREEN RIVER NEAR LA BARGE, WY",Non-ref,WY,77000634,0.0006616115308772366,9895.106,9915.589713463163,0.20700852990522223,excellent,0
1218,06888500,"MILL C NR PAXICO, KS",Ref,KS,74039344,0.0006788033333364751,842.346,844.0905105534522,0.20710142310311763,excellent,0
482,12413000,NF COEUR D ALENE RIVER AT ENAVILLE ID,Ref,ID,78015684,0.0007856757726595051,2325.166,2320.332809804328,0.20786430713644355,excellent,0
628,12370000,Swan River near Bigfork MT,Non-ref,MT,78014053,4.1247895580633125e-05,1715.115,1718.685079604848,0.2081539491432314,excellent,0
633,12340500,Clark Fork above Missoula MT,Non-ref,MT,78017475,0.0007177369531390785,15591.48,15558.878678343402,0.2090970302793389,excellent,0
1065,06470000,"JAMES RIVER AT JAMESTOWN, ND",Non-ref,ND,74004602,3.3333265037072124e-09,7459.441,7443.732603023137,0.21058410378019995,excellent,0
802,06274300,"BIGHORN RIVER AT BASIN, WY",Non-ref,WY,74016621,0.0008266620387420839,34255.36,34327.646859916385,0.21102350089558203,excellent,0
869,08317950,"GALISTEO CREEK BELOW GALISTEO DAM, NM",Non-ref,NM,75000868,0.00024140333334798927,1536.176,1539.4285239157762,0.21172859853143372,excellent,0
2221,03465500,"NOLICHUCKY RIVER AT EMBREEVILLE, TN",Ref,TN,74054966,0.00021678951103193658,2081.6,2086.0156566014793,0.21212800737314763,excellent,0
3026,01205500,"HOUSATONIC RIVER AT STEVENSON, CT.",Non-ref,CT,73003122,0.0006519466666574658,3998.594,4007.1760516040113,0.21462673139636615,excellent,0
2583,01547500,"Bald Eagle Creek at Blanchard, PA",Non-ref,PA,73003252,0.0008267280353547367,878.1579,880.0438195351736,0.2147585912708376,excellent,0
646,13042500,HENRYS FORK NR ISLAND PARK ID,Non-ref,ID,78022223,0.00019642247867395328,1325.219,1322.3178342834995,0.21891971942000527,excellent,0
1670,05573540,"SANGAMON RIVER AT RT 48 AT DECATUR, IL",Non-ref,IL,74037478,0.0003148066666369687,2433.287,2438.644039518053,0.22015650098213532,excellent,0
1302,05451500,"Iowa River at Marshalltown, IA",Non-ref,IA,74022976,0.0008457066666665014,3973.971,3982.7565409550257,0.22107712801693022,excellent,0
1008,08384500,"PECOS RIVER BELOW SUMNER DAM, NM",Non-ref,NM,75001908,0.0005756233333329419,11624.61,11650.411374917348,0.22195475734108805,excellent,0
1212,06817700,"Nodaway River near Graham, MO",Non-ref,MO,74030415,0.0008387111382881286,3927.898,3936.621120169648,0.22208112760687013,excellent,0
2799,01446500,DELAWARE RIVER AT BELVIDERE NJ,Non-ref,NJ,73005181,0.0008333333333325754,11769.17,11795.40023112227,0.22287239560878294,excellent,0
1548,07019000,"Meramec River near Eureka, MO",Non-ref,MO,74037399,0.0003423292489758297,9785.183,9807.095449956456,0.22393500414304995,excellent,0
2847,01474000,"Wissahickon Creek at Mouth, Philadelphia, PA",Non-ref,PA,73005734,0.00040255824754884255,164.988,164.616330345598,0.22527071932626153,excellent,0
3081,01161000,"ASHUELOT RIVER AT HINSDALE, NH",Non-ref,NH,73001880,8.246666665456814e-05,1089.694,1092.16241306227,0.22652350680741326,excellent,0
1747,04099000,"ST. JOSEPH RIVER AT MOTTVILLE, MI",Non-ref,MI,72058145,0.0002268563545371602,4883.223,4872.158427704865,0.22658339164799346,excellent,0
872,08330000,"RIO GRANDE AT ALBUQUERQUE, NM",Non-ref,NM,75000665,0.0004070083062416087,44888.84,44786.928036614874,0.2270318488629298,excellent,0
738,06038500,Madison River bl Hebgen Lake nr Grayling MT,Non-ref,MT,74010095,4.533333333256451e-05,2411.956,2406.4491750914904,0.22831365532828005,excellent,0
991,06752260,"CACHE LA POUDRE RIVER AT FORT COLLINS, CO.",Non-ref,CO,74030670,0.0001995832460172195,2920.828,2927.5462912366233,0.23001324407405616,excellent,0
2158,03102500,"Little Shenango River at Greenville, PA",Non-ref,PA,74030000,0.0003446866666365622,241.7346,242.2922831291711,0.23070058203132526,excellent,0
